IDRiD_71_MA.tif,0.4771888627977189
IDRiD_64_MA.tif,0.5022063458709813
IDRiD_76_MA.tif,0.46581819788766626
IDRiD_55_MA.tif,0.4224590670373803
IDRiD_56_MA.tif,0.3618708240534521
IDRiD_68_MA.tif,0.2688636656778021
IDRiD_72_MA.tif,0.43262204033908214
IDRiD_77_MA.tif,0.40011229646266144
IDRiD_74_MA.tif,0.24338212394892556
IDRiD_62_MA.tif,0.24596482775234882
IDRiD_59_MA.tif,0.3944850872256612
IDRiD_81_MA.tif,0.4578177727784027
IDRiD_63_MA.tif,0.23400960198234474
IDRiD_69_MA.tif,0.21066825121126245
IDRiD_58_MA.tif,0.2339251680208647
IDRiD_78_MA.tif,0.3843600912673719
IDRiD_65_MA.tif,0.4087709497206704
IDRiD_75_MA.tif,0.39671069025666583
IDRiD_66_MA.tif,0.42491339057086913
IDRiD_57_MA.tif,0.07112068965517242
IDRiD_73_MA.tif,0.35880651545136244
IDRiD_61_MA.tif,0.40759064244822957
IDRiD_67_MA.tif,0.4350615406548496
IDRiD_60_MA.tif,0.362962962962963
IDRiD_80_MA.tif,0.5207667731629393
IDRiD_70_MA.tif,0.2684555459379251
IDRiD_79_MA.tif,0.5538882934381326
Avg:,0.3683260080953225
