IDRiD_68_EX.tif,0.7733961153619776
IDRiD_79_EX.tif,0.8384633476588869
IDRiD_62_EX.tif,0.9042474171112161
IDRiD_81_EX.tif,0.3479761471056315
IDRiD_57_EX.tif,0.6139234670355003
IDRiD_72_EX.tif,0.8325275152457543
IDRiD_67_EX.tif,0.8604694835680751
IDRiD_69_EX.tif,0.6046864111498258
IDRiD_73_EX.tif,0.8707143517235006
IDRiD_59_EX.tif,0.8312441240990285
IDRiD_65_EX.tif,0.8727881125226861
IDRiD_71_EX.tif,0.8704686525707159
IDRiD_75_EX.tif,0.7188070903076087
IDRiD_60_EX.tif,0.7429174029527447
IDRiD_70_EX.tif,0.1575178614433652
IDRiD_63_EX.tif,0.806390611830304
IDRiD_78_EX.tif,0.7236427468646236
IDRiD_64_EX.tif,0.8406350511830105
IDRiD_56_EX.tif,0.893792071802543
IDRiD_80_EX.tif,0.33371625502584723
IDRiD_66_EX.tif,0.7096629987744617
IDRiD_76_EX.tif,0.6207361050696676
IDRiD_55_EX.tif,0.8119721663508623
IDRiD_61_EX.tif,0.8103647416413374
IDRiD_58_EX.tif,0.7037192171589514
IDRiD_77_EX.tif,0.6425692289088637
IDRiD_74_EX.tif,0.6804610951008645
Avg:,0.719178140354365
